customerID,Network_Type,ARPU,Customer_Segment,Churn_Probability,Recommended_Action
3224-DFQNQ,4G,89.0,High Value,0.18826078011655523,Nurture / No Action
8734-FNWVH,3G,59.7,Medium Value,0.18813397124650236,Nurture / No Action
2978-XXSOG,3G,59.05,Medium Value,0.18805685822800222,Nurture / No Action
3096-YXENJ,4G,107.65,High Value,0.18801273723334633,Nurture / No Action
3470-BTGQO,3G,45.65,Low Value,0.18793326542300115,Nurture / No Action
0929-PECLO,4G,89.6,High Value,0.18769640269193866,Nurture / No Action
4310-KEDTB,3G,29.8,Low Value,0.1876019410801482,Nurture / No Action
3733-ZEECP,3G,51.1,Low Value,0.1875482006023559,Nurture / No Action
1409-PHXTF,4G,110.45,High Value,0.18748466083589954,Nurture / No Action
5447-WZAFP,4G,100.3,High Value,0.18725390599891129,Nurture / No Action
7404-JLKQG,3G,57.55,Medium Value,0.18720862175087558,Nurture / No Action
7134-MJPDY,4G,102.85,High Value,0.18708701509604556,Nurture / No Action
0701-TJSEF,3G,68.25,Medium Value,0.18631054690152016,Nurture / No Action
1140-UKVZG,Voice Only,24.8,Low Value,0.18627026857190918,Nurture / No Action
5578-NKCXI,4G,99.25,High Value,0.1860690083323041,Nurture / No Action
3162-KKZXO,4G,100.15,High Value,0.18597968454476738,Nurture / No Action
6624-JDRDS,3G,29.45,Low Value,0.185840687493224,Nurture / No Action
0867-LDTTC,3G,75.15,Medium Value,0.18577858405537723,Nurture / No Action
5527-ACHSO,3G,70.5,Medium Value,0.18558104081395208,Nurture / No Action
5438-QMDDL,3G,59.8,Medium Value,0.18557167589363516,Nurture / No Action
8033-VCZGH,4G,103.95,High Value,0.1851828694692272,Nurture / No Action
6266-QHOJZ,4G,89.85,High Value,0.1851409985852152,Nurture / No Action
8469-SNFFH,3G,79.4,Medium Value,0.1850932797877024,Nurture / No Action
4945-RVMTE,3G,59.55,Medium Value,0.18484136233654824,Nurture / No Action
4851-BQDNX,4G,85.05,High Value,0.18456649131599626,Nurture / No Action
5198-HQAEN,4G,89.7,High Value,0.18390376734952482,Nurture / No Action
4521-WFJAI,Voice Only,25.95,Low Value,0.18388016809213975,Nurture / No Action
0141-YEAYS,4G,86.45,High Value,0.18381783907157015,Nurture / No Action
5269-NRGDP,3G,73.15,Medium Value,0.18377728141265376,Nurture / No Action
4097-YODCF,4G,103.8,High Value,0.18375302280507266,Nurture / No Action
2931-XIQBR,4G,103.05,High Value,0.18370817063394596,Nurture / No Action
9693-XMUOB,3G,50.25,Low Value,0.18369539128814694,Nurture / No Action
7595-EHCDL,3G,50.6,Low Value,0.18354398186798918,Nurture / No Action
0872-JCPIB,3G,65.75,Medium Value,0.1833666942875627,Nurture / No Action
6507-DTJZV,3G,66.4,Medium Value,0.1829739030740753,Nurture / No Action
8096-LOIST,3G,56.2,Low Value,0.1829482760805441,Nurture / No Action
1049-FYSYG,3G,35.65,Low Value,0.18294465641039054,Nurture / No Action
8404-FYDIB,4G,86.65,High Value,0.18275549783681513,Nurture / No Action
0247-SLUJI,Voice Only,19.7,Low Value,0.18271125590085885,Nurture / No Action
4480-MBMLB,4G,104.8,High Value,0.18265179008508428,Nurture / No Action
6278-FEPBZ,Voice Only,20.25,Low Value,0.18260030281958964,Nurture / No Action
1986-PHGZF,3G,58.4,Medium Value,0.18249976185953268,Nurture / No Action
0396-UKGAI,3G,55.3,Low Value,0.18245338619197657,Nurture / No Action
6243-OZGFH,3G,44.95,Low Value,0.18213097825479693,Nurture / No Action
3858-XHYJO,4G,105.75,High Value,0.1819786310160026,Nurture / No Action
6728-VOIFY,4G,96.0,High Value,0.18196733388200173,Nurture / No Action
1400-WIVLL,4G,107.95,High Value,0.18192073684833404,Nurture / No Action
6244-BESBM,4G,95.2,High Value,0.18188107995038766,Nurture / No Action
0575-CUQOV,4G,97.95,High Value,0.1813967077167068,Nurture / No Action
2303-PJYHN,Voice Only,19.85,Low Value,0.18139609047438437,Nurture / No Action
8150-QUDFX,Voice Only,19.85,Low Value,0.18139609047438437,Nurture / No Action
0100-DUVFC,4G,104.8,High Value,0.18135587833678787,Nurture / No Action
9143-CANJF,3G,55.15,Low Value,0.18125000641283748,Nurture / No Action
0129-KPTWJ,4G,94.65,High Value,0.1810333179403832,Nurture / No Action
7361-YPXFS,3G,64.45,Medium Value,0.18092172374753626,Nurture / No Action
8970-ANWXO,3G,73.75,Medium Value,0.1808541768149314,Nurture / No Action
4476-OSWTN,4G,110.55,High Value,0.18046250595954208,Nurture / No Action
9705-IOVQQ,4G,99.0,High Value,0.1803668591219921,Nurture / No Action
6791-YBNAK,3G,25.55,Low Value,0.18005251698471647,Nurture / No Action
5973-EJGDP,4G,87.35,High Value,0.17998098003678747,Nurture / No Action
3144-KMTWZ,4G,93.25,High Value,0.17975720139820525,Nurture / No Action
5445-GLVOT,3G,49.8,Low Value,0.179557102742579,Nurture / No Action
1442-OKRJE,4G,103.15,High Value,0.17952603948628945,Nurture / No Action
7925-PNRGI,3G,81.3,Medium Value,0.1794925058898061,Nurture / No Action
5989-AXPUC,4G,118.6,High Value,0.17944528455406075,Nurture / No Action
8992-OBVDG,3G,61.65,Medium Value,0.17929807444358722,Nurture / No Action
4307-KWMXE,3G,35.75,Low Value,0.17921915577596764,Nurture / No Action
4439-YRNVD,3G,36.25,Low Value,0.17921915577596764,Nurture / No Action
8091-TTVAX,4G,100.35,High Value,0.17887641659092782,Nurture / No Action
0212-ISBBF,3G,50.35,Low Value,0.17854217778889026,Nurture / No Action
6218-KNUBD,3G,59.45,Medium Value,0.17844523874090432,Nurture / No Action
2582-FFFZR,3G,50.6,Low Value,0.1784147494015377,Nurture / No Action
8952-WCVCD,4G,104.45,High Value,0.17833388784778267,Nurture / No Action
4283-IVYCI,3G,64.95,Medium Value,0.1782458456468563,Nurture / No Action
7869-ZYDST,3G,59.05,Medium Value,0.17823720707098648,Nurture / No Action
8295-FHIVV,Voice Only,19.4,Low Value,0.17819099650032313,Nurture / No Action
2229-VWQJH,3G,49.3,Low Value,0.1781032443967417,Nurture / No Action
2096-XOTMO,Voice Only,19.35,Low Value,0.17802563200712343,Nurture / No Action
0565-JUPYD,4G,104.5,High Value,0.1778364181910581,Nurture / No Action
3097-IDVPU,3G,50.1,Low Value,0.17755940480375978,Nurture / No Action
5307-UVGNB,3G,48.7,Low Value,0.17750839465353874,Nurture / No Action
9975-SKRNR,Voice Only,18.9,Low Value,0.17740344471492173,Nurture / No Action
8041-TMEID,4G,108.5,High Value,0.17729016234786296,Nurture / No Action
6368-NWMCE,3G,68.15,Medium Value,0.17711436432310892,Nurture / No Action
0723-FDLAY,3G,85.25,High Value,0.17702308997189753,Nurture / No Action
7110-BDTWG,3G,47.05,Low Value,0.17663298803331876,Nurture / No Action
9518-IMLHK,3G,72.45,Medium Value,0.1766240872859993,Nurture / No Action
5846-QFDFI,4G,88.6,High Value,0.17662319651515454,Nurture / No Action
7241-AJHFS,4G,87.65,High Value,0.17648704324593073,Nurture / No Action
1226-JZNKR,Voice Only,19.8,Low Value,0.17648092979882013,Nurture / No Action
0956-ACVZC,4G,94.1,High Value,0.17642916085068777,Nurture / No Action
4177-JPDFU,3G,34.0,Low Value,0.17638994266781743,Nurture / No Action
5061-PBXFW,3G,61.4,Medium Value,0.17620136612375625,Nurture / No Action
0206-TBWLC,4G,114.65,High Value,0.17613383529455112,Nurture / No Action
3450-WXOAT,3G,45.2,Low Value,0.17585099263561435,Nurture / No Action
0848-SOMKO,3G,48.4,Low Value,0.17582391516174586,Nurture / No Action
5730-RIITO,3G,33.45,Low Value,0.17553285404951915,Nurture / No Action
2887-JPYLU,3G,45.2,Low Value,0.17548537754775276,Nurture / No Action
6907-CQGPN,3G,34.3,Low Value,0.1753056595845445,Nurture / No Action
2651-ZCBXV,4G,108.0,High Value,0.17529819889328058,Nurture / No Action
2585-KTFRE,3G,70.45,Medium Value,0.1752783221683312,Nurture / No Action
4826-DXMUP,3G,72.1,Medium Value,0.17519326280017075,Nurture / No Action
4693-VWVBO,Voice Only,19.55,Low Value,0.1751175177701425,Nurture / No Action
2937-FTHUR,3G,64.8,Medium Value,0.1746336549153277,Nurture / No Action
4459-BBGHE,3G,44.5,Low Value,0.17461248099817805,Nurture / No Action
4374-YMUSQ,4G,116.25,High Value,0.17457893378081915,Nurture / No Action
1867-TJHTS,4G,79.8,Medium Value,0.1744258591177233,Nurture / No Action
4138-NAXED,4G,81.0,Medium Value,0.174424469650889,Nurture / No Action
3404-JNXAX,4G,80.75,Medium Value,0.174424469650889,Nurture / No Action
1258-YMZNM,4G,110.5,High Value,0.17434561924128902,Nurture / No Action
7298-IZWLY,Voice Only,19.4,Low Value,0.17426586865294033,Nurture / No Action
9629-NHXFW,Voice Only,19.4,Low Value,0.17426586865294033,Nurture / No Action
2220-IAHLS,Voice Only,19.4,Low Value,0.17426586865294033,Nurture / No Action
0274-JKUJR,3G,58.85,Medium Value,0.17399086201689393,Nurture / No Action
0924-BJCRC,4G,89.45,High Value,0.17388081553901238,Nurture / No Action
2858-EIMXH,4G,95.85,High Value,0.17381532929182986,Nurture / No Action
8812-ZRHFP,4G,86.45,High Value,0.17377843597124637,Nurture / No Action
4710-NKCAW,3G,64.4,Medium Value,0.17368497202967795,Nurture / No Action
0481-SUMCB,4G,102.15,High Value,0.17365991679300646,Nurture / No Action
5206-XZZQI,4G,80.6,Medium Value,0.17362185129610755,Nurture / No Action
2782-JEEBU,3G,36.0,Low Value,0.1735599422263824,Nurture / No Action
3617-XLSGQ,4G,109.25,High Value,0.17306726448660512,Nurture / No Action
2108-GLPQB,3G,55.55,Low Value,0.1728217848704119,Nurture / No Action
2924-KHUVI,4G,100.55,High Value,0.17281937029278815,Nurture / No Action
1208-NBVFH,3G,49.6,Low Value,0.17270808746457678,Nurture / No Action
8879-ZKJOF,3G,79.85,Medium Value,0.1724775048893667,Nurture / No Action
5898-IGSLP,4G,89.3,High Value,0.17246922572630063,Nurture / No Action
7789-HKSBS,4G,105.2,High Value,0.17240325767410616,Nurture / No Action
6652-YFFJO,3G,64.9,Medium Value,0.17199947897664095,Nurture / No Action
4504-YOULA,3G,59.45,Medium Value,0.17190335900558754,Nurture / No Action
4827-USJHP,3G,51.8,Low Value,0.17181068885947876,Nurture / No Action
9591-YVTEB,3G,44.85,Low Value,0.17143546830661235,Nurture / No Action
0774-IFUVM,3G,65.15,Medium Value,0.1712236427355666,Nurture / No Action
2186-QZEYA,3G,58.55,Medium Value,0.17110972247408907,Nurture / No Action
2266-SJNAT,4G,109.15,High Value,0.17105426054577758,Nurture / No Action
3229-USWAR,3G,79.95,Medium Value,0.1708744684412375,Nurture / No Action
7245-JMTTQ,4G,111.5,High Value,0.1708680548058828,Nurture / No Action
3808-HFKDE,3G,44.35,Low Value,0.17057832290177088,Nurture / No Action
7446-YPODE,3G,60.25,Medium Value,0.17049731607881552,Nurture / No Action
7839-NUIAA,3G,59.8,Medium Value,0.17045679161180033,Nurture / No Action
6480-YAGIY,4G,112.2,High Value,0.17037128664357193,Nurture / No Action
6092-QZVPP,3G,79.2,Medium Value,0.17019277842670402,Nurture / No Action
0668-OGMHD,3G,28.5,Low Value,0.17016480389771066,Nurture / No Action
4003-FUSHP,3G,61.55,Medium Value,0.17007553175393927,Nurture / No Action
5236-XMZJY,3G,59.65,Medium Value,0.17006329266016373,Nurture / No Action
4673-KKSLS,4G,87.6,High Value,0.16991963112588704,Nurture / No Action
9746-MDMBK,4G,113.45,High Value,0.169776270532551,Nurture / No Action
2908-ZTPNF,3G,34.85,Low Value,0.1696858245160605,Nurture / No Action
7136-IHZJA,3G,71.35,Medium Value,0.16958430695256094,Nurture / No Action
2931-FSOHN,3G,59.9,Medium Value,0.16924014759633582,Nurture / No Action
2809-ILCYT,Voice Only,26.8,Low Value,0.1691241195894609,Nurture / No Action
4832-VRBMR,4G,103.15,High Value,0.16909968338694253,Nurture / No Action
6537-OTKMY,3G,50.75,Low Value,0.16899604942605628,Nurture / No Action
9504-DSHWM,3G,59.2,Medium Value,0.16889734482792282,Nurture / No Action
5504-WSIUR,4G,90.25,High Value,0.16886350542903428,Nurture / No Action
7047-FWEYA,4G,103.15,High Value,0.1687938920191716,Nurture / No Action
8561-NMTBD,4G,112.35,High Value,0.1687657057369245,Nurture / No Action
9013-AQORL,3G,45.55,Low Value,0.16856375988380254,Nurture / No Action
6840-RESVB,3G,84.8,High Value,0.16850180776708673,Nurture / No Action
8495-PRWFH,3G,55.65,Low Value,0.16844694491879011,Nurture / No Action
9842-EFSYY,3G,57.2,Medium Value,0.16839636332003521,Nurture / No Action
6284-KMNUF,4G,98.0,High Value,0.1680030586475642,Nurture / No Action
4819-HJPIW,3G,25.15,Low Value,0.16797378861187043,Nurture / No Action
5298-GSTLM,4G,101.4,High Value,0.167937952938448,Nurture / No Action
9356-AXGMP,4G,110.7,High Value,0.1677963175048497,Nurture / No Action
4462-CYWMH,4G,89.8,High Value,0.16776239648075847,Nurture / No Action
2480-EJWYP,4G,97.8,High Value,0.16742435793651056,Nurture / No Action
3413-CSSTH,3G,55.7,Low Value,0.16722858168697258,Nurture / No Action
2957-JIRMN,4G,84.45,High Value,0.16660142196914035,Nurture / No Action
0136-IFMYD,4G,109.95,High Value,0.16660097130910098,Nurture / No Action
0975-UYDTX,3G,90.1,High Value,0.16652115371184503,Nurture / No Action
0257-KXZGU,3G,62.45,Medium Value,0.16603279810161964,Nurture / No Action
3160-TYXLT,3G,46.3,Low Value,0.16591345794467802,Nurture / No Action
7013-PSXHK,3G,80.75,Medium Value,0.16586858740741797,Nurture / No Action
5012-YSPJJ,3G,54.35,Low Value,0.1658513339841137,Nurture / No Action
4079-ULGFR,Voice Only,20.0,Low Value,0.16584961660488712,Nurture / No Action
0927-CNGRH,Voice Only,19.55,Low Value,0.16583990148107713,Nurture / No Action
1622-HSHSF,Voice Only,19.55,Low Value,0.16583990148107713,Nurture / No Action
2576-HXMPA,Voice Only,19.55,Low Value,0.16583990148107713,Nurture / No Action
8605-ITULD,Voice Only,19.55,Low Value,0.16583990148107713,Nurture / No Action
7601-WFVZV,Voice Only,19.55,Low Value,0.16583990148107713,Nurture / No Action
2866-IKBTM,Voice Only,19.55,Low Value,0.16583990148107713,Nurture / No Action
2577-GVSIL,3G,73.45,Medium Value,0.16580329038879885,Nurture / No Action
1347-KTTTA,4G,102.45,High Value,0.1657403856689012,Nurture / No Action
9308-ANMVE,3G,55.3,Low Value,0.1657217148642656,Nurture / No Action
8197-BFWVU,3G,93.25,High Value,0.1656247617255694,Nurture / No Action
5370-IIVVL,4G,104.5,High Value,0.16551390226145027,Nurture / No Action
2960-NKRSO,4G,85.95,High Value,0.16523518753591918,Nurture / No Action
8200-KLNYW,3G,80.9,Medium Value,0.16518058173804015,Nurture / No Action
8608-OZTLB,3G,74.05,Medium Value,0.16506092643614917,Nurture / No Action
7661-CPURM,4G,87.7,High Value,0.16482289338653924,Nurture / No Action
1573-LGXBA,4G,97.55,High Value,0.16476776452991715,Nurture / No Action
8160-HOWOX,3G,66.85,Medium Value,0.16440708581207114,Nurture / No Action
5168-MQQCA,4G,108.5,High Value,0.16440041439193145,Nurture / No Action
6773-LQTVT,3G,35.65,Low Value,0.16431723365861856,Nurture / No Action
5656-MJEFC,3G,48.15,Low Value,0.16429433127569304,Nurture / No Action
4939-KYYPY,3G,59.45,Medium Value,0.16393824893957207,Nurture / No Action
0440-MOGPM,3G,80.55,Medium Value,0.16344435299224422,Nurture / No Action
9839-ETQOE,3G,40.45,Low Value,0.16343359222391066,Nurture / No Action
3812-LRZIR,Voice Only,24.5,Low Value,0.1631699805390321,Nurture / No Action
6807-SIWJI,4G,104.85,High Value,0.1630797128732265,Nurture / No Action
5945-AZYHT,4G,109.6,High Value,0.16294608546392347,Nurture / No Action
8329-UTMVM,4G,104.65,High Value,0.16278243405540951,Nurture / No Action
3714-XPXBW,3G,78.9,Medium Value,0.16222581250786816,Nurture / No Action
1658-XUHBX,4G,88.75,High Value,0.16220184574719235,Nurture / No Action
6168-YBYNP,4G,111.35,High Value,0.16204969412961415,Nurture / No Action
0080-OROZO,4G,99.25,High Value,0.1615533251802589,Nurture / No Action
0512-FLFDW,4G,100.5,High Value,0.16130187521013248,Nurture / No Action
9754-CLVZW,3G,38.85,Low Value,0.16099318269915877,Nurture / No Action
3584-WKTTW,4G,111.55,High Value,0.16086805480588276,Nurture / No Action
6704-UTUKK,3G,45.9,Low Value,0.1608431315672047,Nurture / No Action
4274-DRSQT,4G,88.9,High Value,0.16043336218092796,Nurture / No Action
6131-FOYAS,3G,59.6,Medium Value,0.16037608627831482,Nurture / No Action
0953-LGOVU,3G,35.5,Low Value,0.16001176359009014,Nurture / No Action
0804-XBFBV,3G,25.2,Low Value,0.15989390919872515,Nurture / No Action
8474-UMLNT,3G,67.8,Medium Value,0.15977930001405688,Nurture / No Action
6705-LNMDD,3G,50.0,Low Value,0.1597492924257268,Nurture / No Action
2293-IJWPS,4G,100.75,High Value,0.15934920858371618,Nurture / No Action
1170-SASML,4G,85.4,High Value,0.15900785945190396,Nurture / No Action
9780-FKVVF,3G,59.15,Medium Value,0.15890080985824012,Nurture / No Action
2202-OUTMO,3G,60.85,Medium Value,0.1583760563565111,Nurture / No Action
1492-KGETH,3G,78.35,Medium Value,0.1583419435294,Nurture / No Action
4000-VGMQP,3G,78.95,Medium Value,0.15807317892918846,Nurture / No Action
3179-GBRWV,3G,64.95,Medium Value,0.15785743995471307,Nurture / No Action
4619-EVPHY,4G,91.0,High Value,0.1578270923727983,Nurture / No Action
5760-WRAHC,3G,69.75,Medium Value,0.15769401997524155,Nurture / No Action
2782-LFZVW,3G,58.95,Medium Value,0.15768363608304317,Nurture / No Action
0319-QZTCO,3G,58.7,Medium Value,0.15754875780529734,Nurture / No Action
4123-FCVCB,3G,75.85,Medium Value,0.15746498975435919,Nurture / No Action
3703-TTEPD,3G,65.35,Medium Value,0.15730574822538976,Nurture / No Action
7750-EYXWZ,3G,60.65,Medium Value,0.15721841179350424,Nurture / No Action
1142-IHLOO,4G,87.55,High Value,0.15720891345104931,Nurture / No Action
4450-MDZFX,4G,74.35,Medium Value,0.1571224342661599,Nurture / No Action
5092-STPKP,3G,56.35,Low Value,0.15709717378344026,Nurture / No Action
6366-XIVKZ,3G,63.15,Medium Value,0.15700957432915363,Nurture / No Action
9391-DXGGG,4G,89.15,High Value,0.15690126985443706,Nurture / No Action
5397-TUPSH,4G,70.95,Medium Value,0.15666126073625145,Nurture / No Action
3055-MJDSB,3G,24.6,Low Value,0.15664027935122804,Nurture / No Action
6993-YGFJV,4G,112.55,High Value,0.1565567672476338,Nurture / No Action
7876-AEHIG,3G,60.15,Medium Value,0.15639016308435433,Nurture / No Action
6906-MPARY,4G,89.6,High Value,0.15630403826261238,Nurture / No Action
7923-IYJWY,4G,116.1,High Value,0.15569424419924283,Nurture / No Action
2696-ECXKC,4G,100.9,High Value,0.15561314909880658,Nurture / No Action
7879-CGSFV,4G,100.9,High Value,0.15561314909880658,Nurture / No Action
8979-CAMGB,4G,102.1,High Value,0.1554151553502237,Nurture / No Action
5832-EXGTT,3G,60.2,Medium Value,0.15533132938511682,Nurture / No Action
8543-MSDMF,3G,77.4,Medium Value,0.1549642870128193,Nurture / No Action
5149-TGWDZ,4G,104.55,High Value,0.15488088925219484,Nurture / No Action
7156-MXBJE,3G,85.1,High Value,0.15483918192592058,Nurture / No Action
1853-ARAAQ,3G,50.35,Low Value,0.1547956420166355,Nurture / No Action
4455-BFSPD,4G,101.15,High Value,0.15443438747859836,Nurture / No Action
2796-UUZZO,4G,80.3,Medium Value,0.15431972340866804,Nurture / No Action
8099-MZPUJ,4G,111.8,High Value,0.15431940441925723,Nurture / No Action
5921-NGYRH,4G,73.55,Medium Value,0.15426187255284163,Nurture / No Action
5136-RGMZO,3G,71.05,Medium Value,0.15412473732628348,Nurture / No Action
8646-JCOMS,4G,90.55,High Value,0.15401419756540605,Nurture / No Action
8070-AAWZP,3G,34.25,Low Value,0.15376453392116438,Nurture / No Action
6383-ZTSIW,4G,99.1,High Value,0.15371394486169224,Nurture / No Action
4685-ERGHK,4G,86.9,High Value,0.15359926063225746,Nurture / No Action
8756-RDDLT,3G,44.95,Low Value,0.15359440425787824,Nurture / No Action
1135-HIORI,4G,111.45,High Value,0.153564091919064,Nurture / No Action
5734-EJKXG,4G,118.6,High Value,0.15349502548584665,Nurture / No Action
1436-ZMJAN,3G,67.8,Medium Value,0.15315488539810607,Nurture / No Action
8246-SHFGA,Voice Only,21.1,Low Value,0.15277557738922554,Nurture / No Action
7740-BTPUX,4G,113.6,High Value,0.1525971293521353,Nurture / No Action
4282-ACRXS,3G,24.85,Low Value,0.15258307437363336,Nurture / No Action
0887-WBJVH,4G,93.45,High Value,0.15245758657119024,Nurture / No Action
6968-GMKPR,4G,81.55,Medium Value,0.15243736264946872,Nurture / No Action
1057-FOGLZ,Voice Only,19.65,Low Value,0.1522836683943468,Nurture / No Action
1061-PNTHC,4G,109.6,High Value,0.15218981592618072,Nurture / No Action
8414-OOEEL,3G,79.5,Medium Value,0.15199714760105207,Nurture / No Action
0731-EBJQB,Voice Only,20.4,Low Value,0.15193025161346826,Nurture / No Action
7251-XFOIL,4G,89.2,High Value,0.15185308260544353,Nurture / No Action
7191-ADRGF,3G,54.3,Low Value,0.15179713936323874,Nurture / No Action
0228-MAUWC,3G,59.55,Medium Value,0.15169423267940194,Nurture / No Action
